Corpus,File,Name,Verb,Age,Sent,Syntactic Object,Event or Object,Syntactic Object,Event or Object,Convergence,Comments,Comments,
Brown,eve20.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I got my pins though,pin,object,pins,object,object,,,
Brown,eve20.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],xxx get off the horse,,,,,0,,,
Brown,eve20.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],uh get on and get off,,,,,0,,,
Brown,eve20.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],I go get it,,,,,0,,,
Brown,eve20.xml,['Eve'],get|gets|got|gotten|getting,['P2Y3M'],go get it,,,,,0,,,
Brown,sarah002.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M7D'],I got book,book,object,book,object,object,,,
Brown,sarah002.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M7D'],I got book,book,object,book,object,object,,,
Brown,sarah002.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M7D'],I got book,book,object,book,object,object,,,
Brown,sarah002.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M7D'],I got book,book,object,book,object,object,,,
Brown,sarah003.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M19D'],I got train too,train,object,train,object,object,,,
Brown,sarah004.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M22D'],I got a yyy too,,,,,0,?,?,
Brown,sarah004.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M22D'],I yyy can't get down,,,,,0,,,
Brown,sarah006.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M28D'],I got too,,,,,0,,?,
Brown,sarah006.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y3M28D'],I got broom too,broom,object,broom,object,object,,,
Brown,sarah008.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y4M12D'],I got you too,you,pronoun,you,pronoun,pronoun,,,
Brown,sarah011.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y4M26D'],I got no string,string,object,string,object,object,,,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I got bu,,,,,0,?,?,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I got ze,,,,,0,?,?,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I got a xxx too,,,,,0,,?,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I got man,man,object,man,object,object,,person,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],bowl I got bowl,bowl,object,bowl,object,object,,,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I got orange,orange,object,orange,object,object,?,,
Brown,sarah012.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M7D'],I get powder,powder,object,powder,object,object,,,
Brown,sarah013.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y5M15D'],I got new new tooth too,tooth,object,tooth,object,object,,,
Brown,sarah017.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M13D'],he get up,,,,,0,,,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],I got fire,fire,object,fire,object,object,,?,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],mhm got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],I got two,two,pronoun,two,pronoun,pronoun,,?,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],I bad xxx get bump,bump,object,bump,object,object,?,,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],I bad xxx get bump,bump,object,bump,object,object,?,,
Brown,sarah018.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y6M20D'],,,,,,0,?,,
Brown,sarah020.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M5D'],xxx got xxx,,,,,0,?,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],he got boo hand,"boo, hand",object,boo hand,object,object,?,?,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got balloon a my house,balloon,object,balloon,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got balloons,balloon,object,balloon,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],me xxx got balloons,balloon,object,balloons,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got balloon a my house,balloon,object,balloon,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got my doggie too,doggie,object,doggie,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],Mommy I get my doggie,doggie,object,doggie,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got lollipop I like I like xxx,lollipop,object,lollipop,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],one two three xxx I got piano dere there,piano,object,piano,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got swing out,swing,object,swing,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got Christmas tree,tree,object,Christmas tree,object,object,,,
Brown,sarah021.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M12D'],I got Christ tree my house,tree,object,Christ tree,object,object,,,
Brown,sarah022.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M18D'],I got my swing xxx,swing,object,swing,object,object,,,
Brown,sarah023.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M28D'],I got K Mommy right here,Mommy,object,Mommy,object,object,,?,
Brown,sarah023.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M28D'],I got horsie,horsie,object,horsie,object,object,,,
Brown,sarah023.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y7M28D'],I got toys in,toy,object,toys,object,object,,,
Brown,sarah024.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M2D'],Hedda get bette,bette,object,bette,object,object,better?,?,
Brown,sarah024.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M2D'],Hedda got Hedda,Hedda,object,Hedda,object,object,,?,
Brown,sarah024.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M2D'],you got K,k,object,k,object,object,?,?,
Brown,sarah025.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got my balloon,balloon,object,balloon,object,object,,,
Brown,sarah025.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got hand,hand,object,hand,object,object,,,
Brown,sarah025.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got nice hand,hand,object,hand,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],yeah I got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],you got one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],yeah he got e,,,,,0,?,?,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got two books,book,object,books,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],he got ears,ear,object,ears,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],he got fish,fish,object,fish,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],he got hands,hand,object,hands,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I got pin,pin,object,pin,object,object,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],you got everything,everything,pronoun,everything,pronoun,pronoun,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],you got everything,everything,pronoun,everything,pronoun,pronoun,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I can come get you,you,pronoun,you,pronoun,pronoun,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],I come get you,you,pronoun,you,pronoun,pronoun,,,
Brown,sarah026.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y8M25D'],you got xxx,,,,,0,,,
Brown,sarah027.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M'],I get my,,,,,0,?,?,
Brown,sarah027.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M'],see I got my cut,cut,object,cut,object,object,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],I got two,two,pronoun,two ,pronoun,pronoun,,?,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],her get my book,book,object,book,object,object,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],he got car xxx,car,object,car,object,object,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],you got crayon,crayon,object,crayon,object,object,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],he got two hands,hand,object,hands,object,object,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],you got any,any,pronoun,any,pronoun,pronoun,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],got any,any,pronoun,any,pronoun,pronoun,,,
Brown,sarah028.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M6D'],I got xxx,,,,,0,,,
Brown,sarah029.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M14D'],who got my baby,baby,object,baby,object,object,,person,
Brown,sarah029.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M14D'],you got cars xxx more car,car,object,car,object,object,,,
Brown,sarah029.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M14D'],I got lettuce,lettuce,object,lettuce,object,object,,,
Brown,sarah029.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M14D'],I got lettuce,lettuce,object,lettuce,object,object,,,
Brown,sarah029.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M14D'],I want get down,,,,,0,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got all a pennies see,penny,object,pennies,object,object,,?,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],he get better see,better,event,better,event,event,?,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],no I got old,old,event,old,event,event,?,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got old,old,event,old,event,event,?,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got boo here,boo,object,boo,object,object,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got money,money,object,money,object,object,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got Tony pony,pony,object,Tony pony,object,object,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got pony,pony,object,pony,object,object,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I got any,any,pronoun,any,pronoun,pronoun,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I get her,her,pronoun,her,pronoun,pronoun,,,
Brown,sarah030.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M20D'],I get at them,,,,,0,,,
Brown,sarah031.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M29D'],he got hat on huh,hat,object,hat,object,object,,,
Brown,sarah031.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y9M29D'],I got  on,,,,,0,,,
Brown,sarah032.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M5D'],I got xxx one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah032.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M5D'],I got more than one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],I get one summer,summer,object,summer,object,object,,?,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],I get one,one,pronoun,one,pronoun,pronoun,,?,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],I get one make,one,pronoun,one,pronoun,pronoun,?,?,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],he got more runny nose,runny nose,object,runny nose,object,object,,event?,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],it got lady on it,lady,object,lady,object,object,,person,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],you got runny nose,runny nose,object,runny nose,object,object,,,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],I get dat that uhhuh,that,pronoun,that,pronoun,pronoun,,,
Brown,sarah033.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M11D'],I got xxx,,,,,0,,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],I get I want see record,,,,,0,?,?,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],he get pray,,,,,0,?,?,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],I want get ready,ready,event,ready,event,event,?,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],I get books up dere there,book,object,books,object,object,,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],you got books,book,object,books,object,object,,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],you got books,book,object,books,object,object,,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],he get her get her away,her,pronoun,her,pronoun,pronoun,,,
Brown,sarah034.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M20D'],hey get stop dat that,,,,,0,?,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],I got p curls,curl,object,curls,object,object,?,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],now all got ears,ear,object,ears,object,object,,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],I got my eyes,eye,object,eyes,object,object,,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],I get my hair off,hair,object,hair,object,object,,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],I get my bathing,,,,,0,?,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],I get my bathing back,,,,,0,?,,
Brown,sarah035.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y10M24D'],you got bathing,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],yeah I get room xxx,room,object,room,object,object,,?,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get more my hair,hair,object,hair,object,object,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],xxx I get more my hair,hair,object,hair,object,object,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I got sunburn right dere there,sunburn,object,sunburn,object,object,?,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],you got you got sunburn right dere there,sunburn,object,sunburn,object,object,?,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get water in eyes,water,object,water,object,object,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I got it,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get it,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get it,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],now my get out,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I got it,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get more xxx,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],I get more xxx,,,,,0,,,
Brown,sarah036.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M2D'],xxx get a,,,,,0,,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],I get bobby,bobby,object,bobby,object,object,,?,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],we get all dem them,them,pronoun,them,pronoun,pronoun,,?,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],I want get yyy,,,,,0,?,?,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],I got a cold,cold,event,cold,event,event,?,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],you got ashtray right here,ashtray,object,ashtray,object,object,,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],she goin get up,,,,,0,,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],I want get down,,,,,0,,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],go get right dere there,,,,,0,,,
Brown,sarah037.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M17D'],you get a xxx,,,,,0,?,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],I get get my birthday,birthday,event,birthday,event,event,?,?,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],I got herbank here,herbank,object,herbank,object,object,?,?,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],I get my bath,bath,event,bath,event,event,?,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],we get my bath I ge play,bath,event,bath,event,event,?,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],to get dat that ashtray you,ashtray,object,ashtray,object,object,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],to get ashtray you,ashtray,object,ashtray,object,object,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],get get glass Mummy,glass,object,glass,object,object,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],I get toys in my room,toy,object,toys,object,object,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],I get my toys,toy,object,toys,object,object,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],get I g get mine,mine,pronoun,mine,pronoun,pronoun,,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],xxx get xxx xxx,,,,,0,?,,
Brown,sarah038.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M23D'],he get xxx,,,,,0,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I got boo,boo,object,boo,object,object,,?,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I got boo,boo,object,boo,object,object,,?,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],where you get some home,some,pronoun,some,pronoun,pronoun,?,?,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I got yyy,,,,,0,,?,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I got bee,bee,object,bee,object,object,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I get books,book,object,books,object,object,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],um get candy,candy,object,candy,object,object,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],I got lot toys toys,toy,object,toys,object,object,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],he get up,,,,,0,,,
Brown,sarah039.xml,['Sarah'],get|gets|got|gotten|getting,['P2Y11M30D'],he get up,,,,,0,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],xxx get a you pillow,pillow,object,pillow,object,object,,?,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],I get I get two xxx,two,pronoun,two,pronoun,pronoun,,?,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],oh we get a more,,,,,0,?,?,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],I get it all dirty,dirty,event,dirty,event,event,?,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],I get it all dirty,dirty,event,dirty,event,event,?,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],he want get a blanket,blanket,object,blanket,object,object,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],he got one eye,eye,object,eye,object,object,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],he got hat,hat,object,hat,object,object,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],he got hat,hat,object,hat,object,object,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],I get my pillow,pillow,object,pillow,object,object,,,
Brown,sarah040.xml,['Sarah'],get|gets|got|gotten|getting,['P3Y0M18D'],Mummy get a pillow,pillow,object,pillow,object,object,,,
